Experiment,Plate,Colony,Orientation,Well,Sample Name,Target Name,Task,Reporter,Quencher,C?,C? Mean,C? SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Comments,AMPNC,HIGHSD,NOAMP,EXPFAIL,MTP,,
A,9,NA,NA,C5,D_e-1,D1_Assay,STANDARD,SYBR,None,27.6258,27.699,0.1036,0.1,,,TRUE,0.0319,TRUE,3,25,73.214,,,,N,N,N,N,N,N,N
A,9,NA,NA,C6,D_e-1,D1_Assay,STANDARD,SYBR,None,27.7723,27.699,0.1036,0.1,,,TRUE,0.0319,TRUE,3,25,73.214,,,,N,N,N,N,N,N,N
A,9,NA,NA,C7,D_e0,D1_Assay,STANDARD,SYBR,None,23.449,23.9993,0.7783,1,,,TRUE,0.0319,TRUE,3,21,73.0569,,,,N,N,Y,N,N,N,N
A,9,NA,NA,C8,D_e0,D1_Assay,STANDARD,SYBR,None,24.5497,23.9993,0.7783,1,,,TRUE,0.0319,TRUE,3,22,73.0569,,,,N,N,Y,N,N,N,N
A,9,NA,NA,C9,D_e+1,D1_Assay,STANDARD,SYBR,None,18.7309,18.7105,0.0289,10,,,TRUE,0.0319,TRUE,3,16,73.6572,,,,N,N,N,N,N,N,N
A,9,NA,NA,C10,D_e+1,D1_Assay,STANDARD,SYBR,None,18.69,18.7105,0.0289,10,,,TRUE,0.0319,TRUE,3,16,73.6572,,,,N,N,N,N,N,N,N
A,9,NA,NA,C11,SD_White27_0W,D1_Assay,UNKNOWN,SYBR,None,32.849,32.6368,0.3,0.0036,0.0041,0.0007,TRUE,0.0319,TRUE,3,24,73.0552,77.9741,,,N,N,N,N,N,N,Y
A,9,NA,NA,C12,SD_White27_0W,D1_Assay,UNKNOWN,SYBR,None,32.4247,32.6368,0.3,0.0046,0.0041,0.0007,TRUE,0.0319,TRUE,3,22,73.2043,,,,N,N,N,N,N,N,N
A,9,NA,NA,D1,DD_Red18_0W,A1_Assay,UNKNOWN,SYBR,None,37.0612,37.0612,,0,0,,TRUE,0.0134,TRUE,3,35,77.3759,64.2588,,,N,N,N,N,N,N,Y
A,9,NA,NA,D2,DD_Red18_0W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,37.0612,,,,,TRUE,0.0134,TRUE,3,39,64.1097,60.9795,,,N,N,N,Y,N,Y,Y
A,9,NA,NA,D3,DS_Yellow20_0W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.0134,TRUE,3,39,61.2826,,,,N,N,N,Y,N,Y,N
A,9,NA,NA,D4,DS_Yellow20_0W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.0134,TRUE,3,39,61.4317,,,,N,N,N,Y,N,Y,N
A,9,NA,NA,D5,DS_Yellow21_0W,A1_Assay,UNKNOWN,SYBR,None,36.9619,36.9619,,0,0,,TRUE,0.0134,TRUE,3,35,77.3878,64.4191,,,N,N,N,N,N,N,Y
A,9,NA,NA,D6,DS_Yellow21_0W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,36.9619,,,,,TRUE,0.0134,TRUE,3,37,77.9841,61.1396,,,N,N,N,N,N,Y,Y
A,9,NA,NA,D7,DS_Yellow22_0W,A1_Assay,UNKNOWN,SYBR,None,37.2531,37.6597,0.5751,0,0,0,TRUE,0.0134,TRUE,3,35,74.547,63.0728,,,N,N,Y,N,N,N,Y
A,9,NA,NA,D8,DS_Yellow22_0W,A1_Assay,UNKNOWN,SYBR,None,38.0664,37.6597,0.5751,0,0,0,TRUE,0.0134,TRUE,3,35,74.547,61.4336,,,N,N,Y,N,N,N,Y
A,9,NA,NA,D9,SD_White27_4W,A1_Assay,UNKNOWN,SYBR,None,24.2068,24.1862,0.0291,0.7001,0.7118,0.0166,TRUE,0.0134,TRUE,3,22,77.5323,,,,N,N,N,N,N,N,N
A,9,NA,NA,D10,SD_White27_4W,A1_Assay,UNKNOWN,SYBR,None,24.1656,24.1862,0.0291,0.7236,0.7118,0.0166,TRUE,0.0134,TRUE,3,22,77.5323,,,,N,N,N,N,N,N,N
A,9,NA,NA,D11,DD_Red18_4W,A1_Assay,UNKNOWN,SYBR,None,36.6823,36.6823,,0,0,,TRUE,0.0134,TRUE,3,35,71.8628,,,,N,N,N,N,N,N,N
A,9,NA,NA,D12,DD_Red18_4W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,36.6823,,,,,TRUE,0.0134,TRUE,3,39,61.5779,87.9609,,,N,N,N,N,N,Y,Y
A,9,NA,NA,E1,DD_Red18_0W,S1_Assay,UNKNOWN,SYBR,None,32.8611,32.557,0.4301,0.0011,0.0013,0.0003,TRUE,0.0472,TRUE,3,30,76.1834,72.1589,,,N,N,N,N,N,N,Y
A,9,NA,NA,E2,DD_Red18_0W,S1_Assay,UNKNOWN,SYBR,None,32.2529,32.557,0.4301,0.0016,0.0013,0.0003,TRUE,0.0472,TRUE,3,29,72.7551,,,,N,N,N,N,N,N,N
A,9,NA,NA,E3,DS_Yellow20_0W,S1_Assay,UNKNOWN,SYBR,None,30.2874,31.0391,1.0631,0.005,0.0035,0.0021,TRUE,0.0472,TRUE,3,27,79.7628,73.2054,,,N,N,Y,N,N,N,Y
A,9,NA,NA,E4,DS_Yellow20_0W,S1_Assay,UNKNOWN,SYBR,None,31.7908,31.0391,1.0631,0.0021,0.0035,0.0021,TRUE,0.0472,TRUE,3,29,73.2054,79.7628,,,N,N,Y,N,N,N,Y
A,9,NA,NA,E5,DS_Yellow21_0W,S1_Assay,UNKNOWN,SYBR,None,29.0731,29.0107,0.0882,0.0103,0.0107,0.0006,TRUE,0.0472,TRUE,3,26,76.6425,79.3257,67.5494,,N,N,N,N,N,N,Y
A,9,NA,NA,E6,DS_Yellow21_0W,S1_Assay,UNKNOWN,SYBR,None,28.9484,29.0107,0.0882,0.0111,0.0107,0.0006,TRUE,0.0472,TRUE,3,26,79.4747,72.1705,,,N,N,N,N,N,N,Y
A,9,NA,NA,E7,DS_Yellow22_0W,S1_Assay,UNKNOWN,SYBR,None,37.1031,34.4178,3.7976,0.0001,0.0011,0.0014,TRUE,0.0472,TRUE,3,34,71.5667,,,,N,N,Y,N,N,N,N
A,9,NA,NA,E8,DS_Yellow22_0W,S1_Assay,UNKNOWN,SYBR,None,31.7325,34.4178,3.7976,0.0021,0.0011,0.0014,TRUE,0.0472,TRUE,3,29,72.4608,79.3155,,,N,N,Y,N,N,N,Y
A,9,NA,NA,E9,SD_White27_4W,S1_Assay,UNKNOWN,SYBR,None,25.7049,25.6468,0.0823,0.0765,0.0793,0.0039,TRUE,0.0472,TRUE,3,22,79.7679,,,,N,N,N,N,N,N,N
A,9,NA,NA,E10,SD_White27_4W,S1_Assay,UNKNOWN,SYBR,None,25.5886,25.6468,0.0823,0.082,0.0793,0.0039,TRUE,0.0472,TRUE,3,22,79.7679,,,,N,N,N,N,N,N,N
A,9,NA,NA,E11,DD_Red18_4W,S1_Assay,UNKNOWN,SYBR,None,30.5173,30.5791,0.0875,0.0044,0.0042,0.0002,TRUE,0.0472,TRUE,3,28,76.3345,,,,N,N,N,N,N,N,N
A,9,NA,NA,E12,DD_Red18_4W,S1_Assay,UNKNOWN,SYBR,None,30.641,30.5791,0.0875,0.0041,0.0042,0.0002,TRUE,0.0472,TRUE,3,28,76.1854,,,,N,N,N,N,N,N,N
A,9,NA,NA,F1,DD_Red18_0W,D1_Assay,UNKNOWN,SYBR,None,26.9584,26.8967,0.0872,0.1143,0.1186,0.0061,TRUE,0.0319,TRUE,3,24,73.0532,,,,N,N,N,N,N,N,N
A,9,NA,NA,F2,DD_Red18_0W,D1_Assay,UNKNOWN,SYBR,None,26.835,26.8967,0.0872,0.1229,0.1186,0.0061,TRUE,0.0319,TRUE,3,24,73.2023,,,,N,N,N,N,N,N,N
A,9,NA,NA,F3,DS_Yellow20_0W,D1_Assay,UNKNOWN,SYBR,None,23.4859,23.3991,0.1229,0.8832,0.9308,0.0673,TRUE,0.0319,TRUE,3,21,73.5034,,,,N,N,N,N,N,N,N
A,9,NA,NA,F4,DS_Yellow20_0W,D1_Assay,UNKNOWN,SYBR,None,23.3122,23.3991,0.1229,0.9784,0.9308,0.0673,TRUE,0.0319,TRUE,3,21,73.5034,,,,N,N,N,N,N,N,N
A,9,NA,NA,F5,DS_Yellow21_0W,D1_Assay,UNKNOWN,SYBR,None,19.9462,19.9094,0.0521,7.0996,7.2572,0.2228,TRUE,0.0319,TRUE,3,17,73.214,,,,N,N,N,N,N,N,N
A,9,NA,NA,F6,DS_Yellow21_0W,D1_Assay,UNKNOWN,SYBR,None,19.8725,19.9094,0.0521,7.4147,7.2572,0.2228,TRUE,0.0319,TRUE,3,17,73.214,,,,N,N,N,N,N,N,N
A,9,NA,NA,F7,DS_Yellow22_0W,D1_Assay,UNKNOWN,SYBR,None,20.1643,20.1726,0.0117,6.2441,6.2138,0.0428,TRUE,0.0319,TRUE,3,18,72.9079,,,,N,N,N,N,N,N,N
A,9,NA,NA,F8,DS_Yellow22_0W,D1_Assay,UNKNOWN,SYBR,None,20.1809,20.1726,0.0117,6.1835,6.2138,0.0428,TRUE,0.0319,TRUE,3,18,72.9079,,,,N,N,N,N,N,N,N
A,9,NA,NA,F9,SD_White27_4W,D1_Assay,UNKNOWN,SYBR,None,37.0231,36.9501,0.1031,0.0003,0.0003,0,TRUE,0.0319,TRUE,3,33,73.5082,78.2775,,,N,N,N,N,N,N,Y
A,9,NA,NA,F10,SD_White27_4W,D1_Assay,UNKNOWN,SYBR,None,36.8772,36.9501,0.1031,0.0003,0.0003,0,TRUE,0.0319,TRUE,3,33,73.2101,78.2775,65.758,,N,N,N,N,N,N,Y
A,9,NA,NA,F11,DD_Red18_4W,D1_Assay,UNKNOWN,SYBR,None,23.2006,22.9833,0.3073,1.0448,1.1971,0.2155,TRUE,0.0319,TRUE,3,21,73.6515,68.8817,,,N,N,N,N,N,N,Y
A,9,NA,NA,F12,DD_Red18_4W,D1_Assay,UNKNOWN,SYBR,None,22.766,22.9833,0.3073,1.3495,1.1971,0.2155,TRUE,0.0319,TRUE,3,20,73.6515,,,,N,N,N,N,N,N,N
A,9,NA,NA,G1,DS_Yellow20_1W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.0134,TRUE,3,39,61.2776,,,,N,N,N,N,N,Y,N
A,9,NA,NA,G2,DS_Yellow20_1W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,,,,,,TRUE,0.0134,TRUE,3,39,61.1285,86.7666,90.6421,,N,N,N,Y,N,Y,Y
A,9,NA,NA,G3,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,G4,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,G5,DS_Yellow21_1W,A1_Assay,UNKNOWN,SYBR,None,37.1249,37.1249,,0,0,,TRUE,0.0134,TRUE,3,35,77.2387,,,,N,N,N,N,N,N,N
A,9,NA,NA,G6,DS_Yellow21_1W,A1_Assay,UNKNOWN,SYBR,None,Undetermined,37.1249,,,,,TRUE,0.0134,TRUE,3,39,61.1396,,,,N,N,N,Y,N,Y,N
A,9,NA,NA,G7,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,G8,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,G9,DS_Yellow22_1W,A1_Assay,UNKNOWN,SYBR,None,32.2077,32.2552,0.0672,0.0012,0.0011,0.0001,TRUE,0.0134,TRUE,3,31,72.4649,,,,N,N,N,N,N,N,N
A,9,NA,NA,G10,DS_Yellow22_1W,A1_Assay,UNKNOWN,SYBR,None,32.3027,32.2552,0.0672,0.0011,0.0011,0.0001,TRUE,0.0134,TRUE,3,31,75.4457,78.1284,,,N,N,N,N,N,N,Y
A,9,NA,NA,G11,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,G12,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N
A,9,NA,NA,H1,DS_Yellow20_1W,S1_Assay,UNKNOWN,SYBR,None,32.3081,32.3706,0.0884,0.0015,0.0015,0.0001,TRUE,0.0472,TRUE,3,29,79.6118,72.606,76.7797,,N,N,N,N,N,N,Y
A,9,NA,NA,H2,DS_Yellow20_1W,S1_Assay,UNKNOWN,SYBR,None,32.4331,32.3706,0.0884,0.0014,0.0015,0.0001,TRUE,0.0472,TRUE,3,29,72.7551,79.4627,,,N,N,N,N,N,N,Y
A,9,NA,NA,H3,DS_Yellow20_1W,D1_Assay,UNKNOWN,SYBR,None,28.1602,28.025,0.1911,0.0563,0.0612,0.0069,TRUE,0.0319,TRUE,3,26,73.6525,,,,N,N,N,N,N,N,N
A,9,NA,NA,H4,DS_Yellow20_1W,D1_Assay,UNKNOWN,SYBR,None,27.8899,28.025,0.1911,0.066,0.0612,0.0069,TRUE,0.0319,TRUE,3,25,73.6525,,,,N,N,N,N,N,N,N
A,9,NA,NA,H5,DS_Yellow21_1W,S1_Assay,UNKNOWN,SYBR,None,33.183,33.8377,0.926,0.0009,0.0007,0.0003,TRUE,0.0472,TRUE,3,30,72.7668,,,,N,N,Y,N,N,N,N
A,9,NA,NA,H6,DS_Yellow21_1W,S1_Assay,UNKNOWN,SYBR,None,34.4925,33.8377,0.926,0.0004,0.0007,0.0003,TRUE,0.0472,TRUE,3,32,72.7668,,,,N,N,Y,N,N,N,N
A,9,NA,NA,H7,DS_Yellow21_1W,D1_Assay,UNKNOWN,SYBR,None,25.8241,25.8477,0.0334,0.2229,0.2199,0.0043,TRUE,0.0319,TRUE,3,23,73.0569,,,,N,N,N,N,N,N,N
A,9,NA,NA,H8,DS_Yellow21_1W,D1_Assay,UNKNOWN,SYBR,None,25.8714,25.8477,0.0334,0.2168,0.2199,0.0043,TRUE,0.0319,TRUE,3,23,73.0569,,,,N,N,N,N,N,N,N
A,9,NA,NA,H9,DS_Yellow22_1W,S1_Assay,UNKNOWN,SYBR,None,29.232,28.8666,0.5168,0.0094,0.012,0.0036,TRUE,0.0472,TRUE,3,26,76.9361,,,,N,N,Y,N,N,N,N
A,9,NA,NA,H10,DS_Yellow22_1W,S1_Assay,UNKNOWN,SYBR,None,28.5011,28.8666,0.5168,0.0145,0.012,0.0036,TRUE,0.0472,TRUE,3,25,73.9553,,,,N,N,Y,N,N,N,N
A,9,NA,NA,H11,DS_Yellow22_1W,D1_Assay,UNKNOWN,SYBR,None,20.3585,20.3441,0.0204,5.5695,5.6171,0.0673,TRUE,0.0319,TRUE,3,18,73.8005,,,,N,N,N,N,N,N,N
A,9,NA,NA,H12,DS_Yellow22_1W,D1_Assay,UNKNOWN,SYBR,None,20.3297,20.3441,0.0204,5.6648,5.6171,0.0673,TRUE,0.0319,TRUE,3,18,73.8005,,,,N,N,N,N,N,N,N
B,10,NA,NA,A1,A_NTC,A1_Assay,NTC,SYBR,None,39.8771,,,,,,TRUE,0.135,TRUE,3,35,64.7261,85.8828,,,N,N,N,N,Y,,
B,10,NA,NA,A2,A_NTC,A1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.135,TRUE,3,39,64.5771,,,,N,N,N,N,N,,
B,10,NA,NA,A3,A_e-2,A1_Assay,STANDARD,SYBR,None,36.9428,36.99,0.0666,0.01,,,TRUE,0.135,TRUE,3,32,77.0976,65.4767,,,N,N,N,N,Y,,
B,10,NA,NA,A4,A_e-2,A1_Assay,STANDARD,SYBR,None,37.0371,36.99,0.0666,0.01,,,TRUE,0.135,TRUE,3,32,77.3956,65.6257,,,N,N,N,N,Y,,
B,10,NA,NA,A5,A_e-1,A1_Assay,STANDARD,SYBR,None,32.6828,32.7832,0.1419,0.1,,,TRUE,0.135,TRUE,3,28,76.3665,74.1317,,,N,N,N,N,Y,,
B,10,NA,NA,A6,A_e-1,A1_Assay,STANDARD,SYBR,None,32.8835,32.7832,0.1419,0.1,,,TRUE,0.135,TRUE,3,28,76.6644,,,,N,N,N,N,N,,
B,10,NA,NA,A7,A_e0,A1_Assay,STANDARD,SYBR,None,28.4184,28.4131,0.0074,1,,,TRUE,0.135,TRUE,3,24,76.2021,,,,N,N,N,N,N,,
B,10,NA,NA,A8,A_e0,A1_Assay,STANDARD,SYBR,None,28.4079,28.4131,0.0074,1,,,TRUE,0.135,TRUE,3,24,76.947,,,,N,N,N,N,N,,
B,10,NA,NA,A9,A_e+1,A1_Assay,STANDARD,SYBR,None,23.7602,23.8031,0.0606,10,,,TRUE,0.135,TRUE,3,19,77.2501,,,,N,N,N,N,N,,
B,10,NA,NA,A10,A_e+1,A1_Assay,STANDARD,SYBR,None,23.8459,23.8031,0.0606,10,,,TRUE,0.135,TRUE,3,19,77.2501,,,,N,N,N,N,N,,
B,10,colony_one,south,A11,JP0121,A1_Assay,UNKNOWN,SYBR,None,23.3597,23.1304,0.3242,13.3275,15.1379,2.5603,TRUE,0.135,TRUE,3,18,77.0952,,,,N,N,N,N,N,,
B,10,colony_one,south,A12,JP0121,A1_Assay,UNKNOWN,SYBR,None,22.9012,23.1304,0.3242,16.9483,15.1379,2.5603,TRUE,0.135,TRUE,3,15,77.0952,,,,N,N,N,N,N,,
B,10,NA,NA,B1,S_NTC,S1_Assay,NTC,SYBR,None,37.06,,,,,,TRUE,0.0186,TRUE,3,35,82.158,65.1731,,,N,N,N,N,Y,,
B,10,NA,NA,B2,S_NTC,S1_Assay,NTC,SYBR,None,31.8088,,,,,,TRUE,0.0186,TRUE,3,30,72.7716,,,,Y,N,N,N,N,,
B,10,NA,NA,B3,S_e-2,S1_Assay,STANDARD,SYBR,None,27.8315,27.4242,0.576,0.01,,,TRUE,0.0186,TRUE,3,26,79.3324,,,,N,Y,N,N,N,,
B,10,NA,NA,B4,S_e-2,S1_Assay,STANDARD,SYBR,None,27.0169,27.4242,0.576,0.01,,,TRUE,0.0186,TRUE,3,25,79.1834,,,,N,Y,N,N,N,,
B,10,NA,NA,B5,S_e-1,S1_Assay,STANDARD,SYBR,None,24.3619,24.3114,0.0714,0.1,,,TRUE,0.0186,TRUE,3,23,78.7502,,,,N,N,N,N,N,,
B,10,NA,NA,B6,S_e-1,S1_Assay,STANDARD,SYBR,None,24.2609,24.3114,0.0714,0.1,,,TRUE,0.0186,TRUE,3,22,78.7502,,,,N,N,N,N,N,,
B,10,NA,NA,B7,S_e0,S1_Assay,STANDARD,SYBR,None,21.3144,21.0756,0.3377,1,,,TRUE,0.0186,TRUE,3,20,78.7347,,,,N,N,N,N,N,,
B,10,NA,NA,B8,S_e0,S1_Assay,STANDARD,SYBR,None,20.8369,21.0756,0.3377,1,,,TRUE,0.0186,TRUE,3,19,78.5857,,,,N,N,N,N,N,,
B,10,NA,NA,B9,S_e+1,S1_Assay,STANDARD,SYBR,None,16.7251,16.7664,0.0584,10,,,TRUE,0.0186,TRUE,3,15,79.4848,,,,N,N,N,N,N,,
B,10,NA,NA,B10,S_e+1,S1_Assay,STANDARD,SYBR,None,16.8077,16.7664,0.0584,10,,,TRUE,0.0186,TRUE,3,15,79.4848,,,,N,N,N,N,N,,
B,10,colony_one,south,B11,JP0121,S1_Assay,UNKNOWN,SYBR,None,13.8141,13.9089,0.1339,86.4838,81.4455,7.1251,TRUE,0.0186,TRUE,3,11,79.3299,,,,N,N,N,N,N,,
B,10,colony_one,south,B12,JP0121,S1_Assay,UNKNOWN,SYBR,None,14.0036,13.9089,0.1339,76.4073,81.4455,7.1251,TRUE,0.0186,TRUE,3,11,79.1809,,,,N,N,N,N,N,,
B,10,NA,NA,C1,D_NTC,D1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.018,TRUE,3,39,84.2439,65.0241,93.4813,,N,N,N,N,Y,,
B,10,NA,NA,C2,D_NTC,D1_Assay,NTC,SYBR,None,Undetermined,,,,,,TRUE,0.018,TRUE,3,39,64.7261,,,,N,N,N,N,N,,
B,10,NA,NA,C3,D_e-2,D1_Assay,STANDARD,SYBR,None,,,,,,,TRUE,0.018,TRUE,3,35,,,,,N,N,N,N,N,,
B,10,NA,NA,C4,D_e-2,D1_Assay,STANDARD,SYBR,None,29.8531,29.8531,,0.01,,,TRUE,0.018,TRUE,3,28,73.075,,,,N,N,N,N,N,,
B,10,NA,NA,C5,D_e-1,D1_Assay,STANDARD,SYBR,None,28.6126,27.5877,1.4494,0.1,,,TRUE,0.018,TRUE,3,27,72.6418,,,,N,Y,N,N,N,,
B,10,NA,NA,C6,D_e-1,D1_Assay,STANDARD,SYBR,None,26.5628,27.5877,1.4494,0.1,,,TRUE,0.018,TRUE,3,24,72.4928,,,,N,Y,N,N,N,,
B,10,NA,NA,C7,D_e0,D1_Assay,STANDARD,SYBR,None,24.5445,23.9676,0.8159,1,,,TRUE,0.018,TRUE,3,23,72.4777,,,,N,Y,N,N,N,,
B,10,NA,NA,C8,D_e0,D1_Assay,STANDARD,SYBR,None,23.3907,23.9676,0.8159,1,,,TRUE,0.018,TRUE,3,21,72.4777,,,,N,Y,N,N,N,,
B,10,NA,NA,C9,D_e+1,D1_Assay,STANDARD,SYBR,None,18.4643,18.5833,0.1682,10,,,TRUE,0.018,TRUE,3,17,73.2276,,,,N,N,N,N,N,,
B,10,NA,NA,C10,D_e+1,D1_Assay,STANDARD,SYBR,None,18.7022,18.5833,0.1682,10,,,TRUE,0.018,TRUE,3,17,73.2276,,,,N,N,N,N,N,,
B,10,colony_one,south,C11,JP0121,D1_Assay,UNKNOWN,SYBR,None,37.1236,35.6692,2.0569,0.0003,0.0009,0.0009,TRUE,0.018,TRUE,3,35,77.8401,66.0711,,,N,Y,N,N,Y,,
B,10,colony_one,south,C12,JP0121,D1_Assay,UNKNOWN,SYBR,None,34.2148,35.6692,2.0569,0.0015,0.0009,0.0009,TRUE,0.018,TRUE,3,32,75.6055,,,,N,Y,N,N,N,,
B,10,colony_one,west,D1,JP0122,A1_Assay,UNKNOWN,SYBR,None,22.2205,22.1321,0.1249,24.2145,25.389,1.6611,TRUE,0.135,TRUE,3,17,76.9433,,,,N,N,N,N,N,,
B,10,colony_one,west,D2,JP0122,A1_Assay,UNKNOWN,SYBR,None,22.0438,22.1321,0.1249,26.5636,25.389,1.6611,TRUE,0.135,TRUE,3,17,76.9433,,,,N,N,N,N,N,,
B,10,colony_one,north,D3,JP0123,A1_Assay,UNKNOWN,SYBR,None,24.1078,24.1339,0.0369,9.0042,8.8827,0.1717,TRUE,0.135,TRUE,3,19,76.9486,,,,N,N,N,N,N,,
B,10,colony_one,north,D4,JP0123,A1_Assay,UNKNOWN,SYBR,None,24.16,24.1339,0.0369,8.7613,8.8827,0.1717,TRUE,0.135,TRUE,3,20,76.9486,,,,N,N,N,N,N,,
B,10,colony_one,east,D5,JP0124,A1_Assay,UNKNOWN,SYBR,None,24.3188,24.4286,0.1553,8.0616,7.6232,0.62,TRUE,0.135,TRUE,3,20,76.2175,,,,N,N,N,N,N,,
B,10,colony_one,east,D6,JP0124,A1_Assay,UNKNOWN,SYBR,None,24.5385,24.4286,0.1553,7.1848,7.6232,0.62,TRUE,0.135,TRUE,3,20,76.0685,,,,N,N,N,N,N,,
B,10,colony_one,center,D7,JP0125,A1_Assay,UNKNOWN,SYBR,None,26.5694,26.5265,0.0607,2.478,2.535,0.0807,TRUE,0.135,TRUE,3,22,76.0531,,,,N,N,N,N,N,,
B,10,colony_one,center,D8,JP0125,A1_Assay,UNKNOWN,SYBR,None,26.4835,26.5265,0.0607,2.5921,2.535,0.0807,TRUE,0.135,TRUE,3,22,76.0531,,,,N,N,N,N,N,,
B,10,colony_two,west,D9,JP0126,A1_Assay,UNKNOWN,SYBR,None,27.1323,27.2398,0.152,1.8449,1.7466,0.139,TRUE,0.135,TRUE,3,23,76.6542,,,,N,N,N,N,N,,
B,10,colony_two,west,D10,JP0126,A1_Assay,UNKNOWN,SYBR,None,27.3472,27.2398,0.152,1.6483,1.7466,0.139,TRUE,0.135,TRUE,3,23,76.5052,,,,N,N,N,N,N,,
B,10,colony_two,north,D11,JP0127,A1_Assay,UNKNOWN,SYBR,None,32.2002,32.0556,0.2045,0.1295,0.1401,0.015,TRUE,0.135,TRUE,3,27,76.7973,,,,N,N,N,N,N,,
B,10,colony_two,north,D12,JP0127,A1_Assay,UNKNOWN,SYBR,None,31.911,32.0556,0.2045,0.1507,0.1401,0.015,TRUE,0.135,TRUE,3,27,76.7973,,,,N,N,N,N,N,,
B,10,colony_one,west,E1,JP0122,S1_Assay,UNKNOWN,SYBR,None,13.2815,12.9983,0.4005,122.5238,149.9911,38.8446,TRUE,0.0186,TRUE,3,11,78.8802,,,,N,N,N,N,N,,
B,10,colony_one,west,E2,JP0122,S1_Assay,UNKNOWN,SYBR,None,12.7151,12.9983,0.4005,177.4583,149.9911,38.8446,TRUE,0.0186,TRUE,3,11,78.8802,69.4938,,,N,N,N,N,Y,,
B,10,colony_one,north,E3,JP0123,S1_Assay,UNKNOWN,SYBR,None,21.2549,21.2869,0.0453,0.6662,0.6526,0.0193,TRUE,0.0186,TRUE,3,19,79.3324,76.7996,,,N,N,N,N,Y,,
B,10,colony_one,north,E4,JP0123,S1_Assay,UNKNOWN,SYBR,None,21.319,21.2869,0.0453,0.6389,0.6526,0.0193,TRUE,0.0186,TRUE,3,20,79.4814,76.7996,72.926,,N,N,N,N,Y,,
B,10,colony_one,east,E5,JP0124,S1_Assay,UNKNOWN,SYBR,None,24.7725,24.7771,0.0066,0.0668,0.0666,0.0003,TRUE,0.0186,TRUE,3,23,72.7908,,,,N,N,N,N,N,,
B,10,colony_one,east,E6,JP0124,S1_Assay,UNKNOWN,SYBR,None,24.7818,24.7771,0.0066,0.0664,0.0666,0.0003,TRUE,0.0186,TRUE,3,23,72.7908,,,,N,N,N,N,N,,
B,10,colony_one,center,E7,JP0125,S1_Assay,UNKNOWN,SYBR,None,24.8223,24.9135,0.129,0.0646,0.061,0.0051,TRUE,0.0186,TRUE,3,23,72.3287,,,,N,N,N,N,N,,
B,10,colony_one,center,E8,JP0125,S1_Assay,UNKNOWN,SYBR,None,25.0047,24.9135,0.129,0.0574,0.061,0.0051,TRUE,0.0186,TRUE,3,23,72.1797,,,,N,N,N,N,N,,
B,10,colony_two,west,E9,JP0126,S1_Assay,UNKNOWN,SYBR,None,13.7455,13.72,0.036,90.4574,91.9904,2.1681,TRUE,0.0186,TRUE,3,12,79.4848,,,,N,N,N,N,N,,
B,10,colony_two,west,E10,JP0126,S1_Assay,UNKNOWN,SYBR,None,13.6945,13.72,0.036,93.5235,91.9904,2.1681,TRUE,0.0186,TRUE,3,12,79.4848,,,,N,N,N,N,N,,
B,10,colony_two,north,E11,JP0127,S1_Assay,UNKNOWN,SYBR,None,13.2516,13.4697,0.3084,124.9439,109.4409,21.9246,TRUE,0.0186,TRUE,3,11,79.4788,,,,N,N,N,N,N,,
B,10,colony_two,north,E12,JP0127,S1_Assay,UNKNOWN,SYBR,None,13.6877,13.4697,0.3084,93.9378,109.4409,21.9246,TRUE,0.0186,TRUE,3,11,79.4788,,,,N,N,N,N,N,,
B,10,colony_one,west,F1,JP0122,D1_Assay,UNKNOWN,SYBR,None,34.5845,34.5337,0.0718,0.0012,0.0013,0.0001,TRUE,0.018,TRUE,3,31,78.7312,,,,N,N,N,N,N,,
B,10,colony_one,west,F2,JP0122,D1_Assay,UNKNOWN,SYBR,None,34.4829,34.5337,0.0718,0.0013,0.0013,0.0001,TRUE,0.018,TRUE,3,33,75.7514,,,,N,N,N,N,N,,
B,10,colony_one,north,F3,JP0123,D1_Assay,UNKNOWN,SYBR,None,34.22,35.9883,2.5007,0.0015,0.0009,0.0009,TRUE,0.018,TRUE,3,32,78.7364,82.7591,65.1787,,N,Y,N,N,Y,,
